orderID,productID,quantityOrdered,customerID,order_Date,order_Time,timeID
176936,84,1,79,15/04/2019,8:36 am,8622
193957,66,1,48,15/04/2019,8:37 am,8623
187716,33,1,85,15/04/2019,8:39 am,8624
248850,95,1,8,15/04/2019,8:40 am,8625
248851,42,1,15,15/04/2019,8:40 am,8626
191920,60,1,19,15/04/2019,8:41 am,8627
193656,87,1,47,15/04/2019,8:48 am,8628
188902,4,1,78,15/04/2019,8:48 am,8629
187077,65,1,49,15/04/2019,8:50 am,8630
183221,15,1,94,15/04/2019,8:53 am,8631
187886,99,1,25,15/04/2019,8:54 am,8632
194030,40,1,1,15/04/2019,8:55 am,8633
181363,88,1,9,15/04/2019,8:57 am,8634
193876,69,1,70,15/04/2019,8:59 am,8635
189954,10,1,40,15/04/2019,9:03 am,8636
190320,12,1,95,15/04/2019,9:07 am,8637
182687,97,1,18,15/04/2019,9:12 am,8638
178133,58,1,94,15/04/2019,9:13 am,8639
177492,97,1,57,15/04/2019,9:14 am,8640
178405,70,1,11,15/04/2019,9:16 am,8641
248852,21,1,21,15/04/2019,9:19 am,8642
248853,90,1,83,15/04/2019,9:19 am,8643
185090,74,1,68,15/04/2019,9:21 am,8644
176883,101,2,35,15/04/2019,9:24 am,8645
182040,4,1,2,15/04/2019,9:26 am,8646
177040,58,1,96,15/04/2019,9:27 am,8647
188421,86,1,80,15/04/2019,9:27 am,8648
177630,78,1,73,15/04/2019,9:29 am,8649
189209,95,2,65,15/04/2019,9:34 am,8650
177619,49,1,14,15/04/2019,9:36 am,8651
183327,59,1,94,15/04/2019,9:38 am,8652
179603,76,1,87,15/04/2019,9:40 am,8653
185268,46,1,12,15/04/2019,9:41 am,8654
176930,2,1,40,15/04/2019,9:41 am,8655
188660,34,1,44,15/04/2019,9:46 am,8656
189185,57,2,92,15/04/2019,9:47 am,8657
193109,85,1,38,15/04/2019,9:49 am,8658
177510,95,1,22,15/04/2019,9:51 am,8659
187152,24,1,20,15/04/2019,9:54 am,8660
192005,65,1,3,15/04/2019,9:54 am,8661
183279,12,1,98,15/04/2019,9:56 am,8662
181023,68,1,28,15/04/2019,10:00 am,8663
184539,23,1,46,15/04/2019,10:02 am,8664
193219,22,1,51,15/04/2019,10:04 am,8665
185228,64,2,19,15/04/2019,10:07 am,8666
189436,89,1,68,15/04/2019,10:08 am,8667
179303,2,1,98,15/04/2019,10:12 am,8668
190326,96,2,26,15/04/2019,10:12 am,8669
186632,83,1,80,15/04/2019,10:14 am,8670
192525,73,1,76,15/04/2019,10:19 am,8671
190665,70,1,15,15/04/2019,10:20 am,8672
178068,39,1,55,15/04/2019,10:20 am,8673
182704,21,1,9,15/04/2019,10:22 am,8674
188715,47,1,96,15/04/2019,10:23 am,8675
187911,50,1,59,15/04/2019,10:23 am,8676
193013,44,1,56,15/04/2019,10:23 am,8677
179829,4,1,90,15/04/2019,10:23 am,8678
182129,12,1,50,15/04/2019,10:24 am,8679
193521,90,2,40,15/04/2019,10:29 am,8680
189103,63,1,100,15/04/2019,10:32 am,8681
183238,29,1,93,15/04/2019,10:34 am,8682
189286,61,1,30,15/04/2019,10:36 am,8683
188845,23,1,34,15/04/2019,10:36 am,8684
180111,76,2,69,15/04/2019,10:37 am,8685
177002,45,1,25,15/04/2019,10:38 am,8686
184107,13,1,45,15/04/2019,10:40 am,8687
180030,49,1,12,15/04/2019,10:41 am,8688
177982,73,1,29,15/04/2019,10:42 am,8689
177680,5,1,23,15/04/2019,10:44 am,8690
184047,67,1,53,15/04/2019,10:46 am,8691
188546,56,1,89,15/04/2019,10:47 am,8692
187784,20,1,18,15/04/2019,10:51 am,8693
248854,49,1,16,15/04/2019,10:51 am,8694
248855,98,1,20,15/04/2019,10:51 am,8695
191076,39,1,4,15/04/2019,10:52 am,8696
181235,70,1,89,15/04/2019,10:53 am,8697
176859,7,1,7,15/04/2019,10:53 am,8698
185943,48,2,34,15/04/2019,10:54 am,8699
191194,95,1,98,15/04/2019,10:57 am,8700
189648,72,1,84,15/04/2019,10:59 am,8701
181891,9,1,31,15/04/2019,10:59 am,8702
248856,69,1,47,15/04/2019,11:01 am,8703
248857,36,1,14,15/04/2019,11:01 am,8704
180698,77,1,41,15/04/2019,11:02 am,8705
176874,7,1,64,15/04/2019,11:04 am,8706
177999,60,1,92,15/04/2019,11:04 am,8707
188634,22,1,74,15/04/2019,11:05 am,8708
180473,53,1,82,15/04/2019,11:07 am,8709
184081,5,1,74,15/04/2019,11:07 am,8710
190735,93,1,50,15/04/2019,11:10 am,8711
179534,20,1,12,15/04/2019,11:14 am,8712
188423,61,1,91,15/04/2019,11:15 am,8713
188804,51,1,80,15/04/2019,11:20 am,8714
189796,87,1,81,15/04/2019,11:21 am,8715
179263,37,1,96,15/04/2019,11:22 am,8716
186205,49,2,68,15/04/2019,11:23 am,8717
181588,79,1,97,15/04/2019,11:26 am,8718
248858,8,1,57,15/04/2019,11:26 am,8719
248859,74,1,14,15/04/2019,11:26 am,8720
183153,70,1,89,15/04/2019,11:27 am,8721
180298,91,1,5,15/04/2019,11:27 am,8722
181779,80,1,21,15/04/2019,11:30 am,8723
180260,32,1,37,15/04/2019,11:30 am,8724
183162,70,1,11,15/04/2019,11:34 am,8725
178039,94,1,29,15/04/2019,11:36 am,8726
248860,22,1,48,15/04/2019,11:36 am,8727
248861,46,1,96,15/04/2019,11:36 am,8728
248862,22,1,73,15/04/2019,11:38 am,8729
248863,21,1,39,15/04/2019,11:38 am,8730
187087,12,1,78,15/04/2019,11:40 am,8731
181239,1,1,57,15/04/2019,11:46 am,8732
192451,55,2,57,15/04/2019,11:47 am,8733
248864,74,1,56,15/04/2019,11:48 am,8734
248865,91,1,74,15/04/2019,11:48 am,8735
248866,17,1,40,15/04/2019,11:51 am,8736
248867,56,1,45,15/04/2019,11:51 am,8737
176985,56,1,43,15/04/2019,11:52 am,8738
189385,16,1,34,15/04/2019,11:53 am,8739
182157,77,1,5,15/04/2019,11:54 am,8740
184757,44,1,34,15/04/2019,12:01 pm,8741
184957,70,1,69,15/04/2019,12:03 pm,8742
187163,26,1,65,15/04/2019,12:06 pm,8743
185288,31,1,16,15/04/2019,12:06 pm,8744
193952,44,1,1,15/04/2019,12:08 pm,8745
186195,90,1,41,15/04/2019,12:10 pm,8746
191898,44,1,97,15/04/2019,12:10 pm,8747
176872,56,1,87,15/04/2019,12:17 pm,8748
176568,60,1,8,15/04/2019,12:18 pm,8749
181836,79,1,48,15/04/2019,12:22 pm,8750
176992,73,2,66,15/04/2019,12:22 pm,8751
178811,89,1,80,15/04/2019,12:23 pm,8752
179674,35,1,42,15/04/2019,12:23 pm,8753
192371,100,1,2,15/04/2019,12:24 pm,8754
180686,34,1,20,15/04/2019,12:27 pm,8755
193915,18,1,82,15/04/2019,12:30 pm,8756
183807,73,1,91,15/04/2019,12:30 pm,8757
188477,15,1,45,15/04/2019,12:31 pm,8758
248868,21,1,18,15/04/2019,12:33 pm,8759
248869,69,1,86,15/04/2019,12:33 pm,8760
191802,12,1,23,15/04/2019,12:33 pm,8761
190389,56,1,86,15/04/2019,12:38 pm,8762
189300,9,1,47,15/04/2019,12:38 pm,8763
176994,53,1,66,15/04/2019,12:39 pm,8764
181282,44,1,15,15/04/2019,12:40 pm,8765
179756,73,1,92,15/04/2019,12:47 pm,8766
184477,51,2,48,15/04/2019,12:48 pm,8767
178254,88,1,58,15/04/2019,12:50 pm,8768
186729,91,1,45,15/04/2019,12:50 pm,8769
185025,93,1,73,15/04/2019,12:51 pm,8770
183658,63,1,11,15/04/2019,12:51 pm,8771
178475,11,1,23,15/04/2019,12:52 pm,8772
190133,60,1,42,15/04/2019,12:54 pm,8773
192542,4,1,40,15/04/2019,12:56 pm,8774
248870,68,1,15,15/04/2019,12:57 pm,8775
193760,13,1,17,15/04/2019,12:57 pm,8776
248871,85,1,58,15/04/2019,12:57 pm,8777
186220,59,1,17,15/04/2019,12:58 pm,8778
177416,76,1,42,15/04/2019,12:58 pm,8779
181906,31,1,32,15/04/2019,1:03 pm,8780
186406,43,1,17,15/04/2019,1:03 pm,8781
179882,43,1,62,15/04/2019,1:04 pm,8782
179509,27,1,43,15/04/2019,1:04 pm,8783
190390,56,1,85,15/04/2019,1:05 pm,8784
191684,2,1,15,15/04/2019,1:05 pm,8785
183449,43,1,37,15/04/2019,1:07 pm,8786
183873,21,1,3,15/04/2019,1:11 pm,8787
190397,35,1,6,15/04/2019,1:14 pm,8788
181335,12,1,33,15/04/2019,1:14 pm,8789
189437,55,1,62,15/04/2019,1:16 pm,8790
180761,62,1,43,15/04/2019,1:17 pm,8791
177872,5,1,22,15/04/2019,1:22 pm,8792
179111,83,1,97,15/04/2019,1:22 pm,8793
189608,53,1,20,15/04/2019,1:26 pm,8794
184369,90,1,95,15/04/2019,1:26 pm,8795
183920,42,1,22,15/04/2019,1:27 pm,8796
248872,7,1,16,15/04/2019,1:29 pm,8797
190427,23,2,58,15/04/2019,1:29 pm,8798
248873,20,1,76,15/04/2019,1:29 pm,8799
186679,30,1,93,15/04/2019,1:30 pm,8800
186932,62,1,49,15/04/2019,1:32 pm,8801
180475,34,1,67,15/04/2019,1:35 pm,8802
187089,13,1,5,15/04/2019,1:36 pm,8803
182363,68,1,29,15/04/2019,1:39 pm,8804
182539,12,2,50,15/04/2019,1:40 pm,8805
176593,46,2,52,15/04/2019,1:45 pm,8806
188514,17,1,4,15/04/2019,1:47 pm,8807
182548,94,1,15,15/04/2019,1:49 pm,8808
191533,26,1,6,15/04/2019,1:50 pm,8809
185620,72,1,8,15/04/2019,1:50 pm,8810
181766,100,1,63,15/04/2019,1:51 pm,8811
184232,58,1,48,15/04/2019,1:51 pm,8812
176888,35,1,15,15/04/2019,1:57 pm,8813
180039,70,2,36,15/04/2019,1:57 pm,8814
178424,13,1,89,15/04/2019,1:59 pm,8815
182177,31,1,20,15/04/2019,1:59 pm,8816
187203,61,1,92,15/04/2019,1:59 pm,8817
192574,75,1,50,15/04/2019,2:00 pm,8818
188163,38,1,77,15/04/2019,2:02 pm,8819
187898,32,1,46,15/04/2019,2:06 pm,8820
188008,2,1,42,15/04/2019,2:07 pm,8821
191909,52,1,2,15/04/2019,2:08 pm,8822
193294,38,1,15,15/04/2019,2:10 pm,8823
191903,30,1,19,15/04/2019,2:10 pm,8824
248874,85,1,51,15/04/2019,2:14 pm,8825
248875,30,1,53,15/04/2019,2:14 pm,8826
192241,55,1,1,15/04/2019,2:15 pm,8827
187304,96,1,9,15/04/2019,2:17 pm,8828
187694,32,1,10,15/04/2019,2:20 pm,8829
192701,75,1,1,15/04/2019,2:21 pm,8830
190786,20,1,34,15/04/2019,2:22 pm,8831
176845,70,1,51,15/04/2019,2:26 pm,8832
186826,96,1,60,15/04/2019,2:28 pm,8833
180889,37,1,89,15/04/2019,2:29 pm,8834
176725,100,2,88,15/04/2019,2:33 pm,8835
191596,92,1,11,15/04/2019,2:33 pm,8836
179721,84,1,83,15/04/2019,2:34 pm,8837
186854,27,1,36,15/04/2019,2:38 pm,8838
182223,13,1,19,15/04/2019,2:38 pm,8839
183716,22,1,100,15/04/2019,2:40 pm,8840
182473,39,2,3,15/04/2019,2:44 pm,8841
190199,20,1,66,15/04/2019,2:45 pm,8842
188265,81,1,30,15/04/2019,2:45 pm,8843
183612,97,1,12,15/04/2019,2:49 pm,8844
181804,16,1,76,15/04/2019,2:52 pm,8845
186440,23,1,33,15/04/2019,2:54 pm,8846
184049,11,1,89,15/04/2019,2:55 pm,8847
193935,95,1,46,15/04/2019,2:59 pm,8848
184537,67,1,40,15/04/2019,3:00 pm,8849
190253,44,1,81,15/04/2019,3:04 pm,8850
186106,78,1,87,15/04/2019,3:06 pm,8851
192062,7,2,13,15/04/2019,3:06 pm,8852
191919,98,1,100,15/04/2019,3:09 pm,8853
192418,71,1,77,15/04/2019,3:09 pm,8854
183176,22,1,20,15/04/2019,3:10 pm,8855
181161,73,1,59,15/04/2019,3:11 pm,8856
185417,52,2,61,15/04/2019,3:11 pm,8857
191220,55,1,23,15/04/2019,3:12 pm,8858
191872,48,1,30,15/04/2019,3:12 pm,8859
178520,65,2,8,15/04/2019,3:15 pm,8860
192719,10,1,96,15/04/2019,3:16 pm,8861
189030,27,1,56,15/04/2019,3:19 pm,8862
192065,96,1,68,15/04/2019,3:21 pm,8863
185563,47,1,13,15/04/2019,3:22 pm,8864
248876,2,1,3,15/04/2019,3:23 pm,8865
248877,98,1,86,15/04/2019,3:23 pm,8866
185653,46,1,76,15/04/2019,3:24 pm,8867
191226,67,1,95,15/04/2019,3:25 pm,8868
185871,30,1,8,15/04/2019,3:26 pm,8869
181890,1,1,85,15/04/2019,3:26 pm,8870
191496,28,2,28,15/04/2019,3:26 pm,8871
178056,90,1,71,15/04/2019,3:27 pm,8872
191298,89,1,83,15/04/2019,3:30 pm,8873
188027,80,1,1,15/04/2019,3:32 pm,8874
180187,99,1,28,15/04/2019,3:32 pm,8875
192884,39,1,73,15/04/2019,3:32 pm,8876
191358,55,1,97,15/04/2019,3:35 pm,8877
179039,80,1,4,15/04/2019,3:37 pm,8878
189134,5,1,64,15/04/2019,3:42 pm,8879
192729,66,1,20,15/04/2019,3:45 pm,8880
178451,32,2,39,15/04/2019,3:45 pm,8881
179627,39,1,87,15/04/2019,3:49 pm,8882
183236,44,1,23,15/04/2019,3:50 pm,8883
188268,15,1,17,15/04/2019,3:51 pm,8884
191931,85,1,31,15/04/2019,3:53 pm,8885
188583,78,1,37,15/04/2019,3:53 pm,8886
184917,32,1,21,15/04/2019,3:54 pm,8887
182862,89,1,48,15/04/2019,3:54 pm,8888
178966,77,2,44,15/04/2019,3:56 pm,8889
183639,57,1,84,15/04/2019,3:58 pm,8890
193950,46,3,81,15/04/2019,4:00 pm,8891
186553,43,1,28,15/04/2019,4:01 pm,8892
194091,17,1,55,15/04/2019,4:02 pm,8893
187287,29,1,18,15/04/2019,4:04 pm,8894
187843,65,1,5,15/04/2019,4:08 pm,8895
187299,50,1,21,15/04/2019,4:10 pm,8896
182160,44,1,14,15/04/2019,4:10 pm,8897
193465,95,1,71,15/04/2019,4:10 pm,8898
178534,52,1,98,15/04/2019,4:10 pm,8899
189882,56,2,89,15/04/2019,4:11 pm,8900
177217,4,1,43,15/04/2019,4:13 pm,8901
181715,56,1,36,15/04/2019,4:13 pm,8902
178248,97,1,12,15/04/2019,4:14 pm,8903
192636,1,1,50,15/04/2019,4:15 pm,8904
192127,5,1,95,15/04/2019,4:18 pm,8905
190380,14,1,23,15/04/2019,4:21 pm,8906
178524,69,1,38,15/04/2019,4:21 pm,8907
181627,41,1,2,15/04/2019,4:24 pm,8908
183854,8,1,50,15/04/2019,4:26 pm,8909
248878,50,1,11,15/04/2019,4:28 pm,8910
248879,45,1,31,15/04/2019,4:28 pm,8911
176605,19,1,99,15/04/2019,4:29 pm,8912
180209,43,1,75,15/04/2019,4:32 pm,8913
178878,79,1,39,15/04/2019,4:36 pm,8914
187668,60,1,71,15/04/2019,4:39 pm,8915
178891,24,1,76,15/04/2019,4:45 pm,8916
182819,29,1,16,15/04/2019,4:49 pm,8917
184804,33,2,33,15/04/2019,4:52 pm,8918
248880,20,3,79,15/04/2019,4:53 pm,8919
248881,87,1,33,15/04/2019,4:53 pm,8920
180788,44,1,8,15/04/2019,4:53 pm,8921
187816,86,1,98,15/04/2019,4:58 pm,8922
177577,14,1,36,15/04/2019,5:00 pm,8923
186198,21,1,93,15/04/2019,5:02 pm,8924
190494,65,1,38,15/04/2019,5:04 pm,8925
179033,58,1,14,15/04/2019,5:05 pm,8926
177524,5,1,7,15/04/2019,5:14 pm,8927
248882,77,1,70,15/04/2019,5:15 pm,8928
248883,51,1,33,15/04/2019,5:15 pm,8929
184031,88,2,47,15/04/2019,5:16 pm,8930
193887,18,1,77,15/04/2019,5:16 pm,8931
186407,47,1,87,15/04/2019,5:16 pm,8932
182554,77,1,73,15/04/2019,5:16 pm,8933
177883,20,1,6,15/04/2019,5:17 pm,8934
190686,42,1,45,15/04/2019,5:18 pm,8935
182889,94,1,31,15/04/2019,5:19 pm,8936
179528,47,1,82,15/04/2019,5:23 pm,8937
179395,61,1,37,15/04/2019,5:23 pm,8938
181762,18,1,22,15/04/2019,5:24 pm,8939
190486,43,1,89,15/04/2019,5:27 pm,8940
179197,44,1,53,15/04/2019,5:28 pm,8941
177742,52,1,72,15/04/2019,5:28 pm,8942
192138,71,1,22,15/04/2019,5:34 pm,8943
185605,21,1,14,15/04/2019,5:35 pm,8944
190113,16,1,18,15/04/2019,5:36 pm,8945
186075,92,1,42,15/04/2019,5:38 pm,8946
187243,92,1,39,15/04/2019,5:40 pm,8947
187002,36,1,33,15/04/2019,5:43 pm,8948
178138,61,1,74,15/04/2019,5:43 pm,8949
185505,29,1,26,15/04/2019,5:44 pm,8950
187909,34,1,94,15/04/2019,5:45 pm,8951
191932,78,1,21,15/04/2019,5:55 pm,8952
185275,26,1,81,15/04/2019,5:56 pm,8953
187885,49,1,45,15/04/2019,5:56 pm,8954
181894,59,1,53,15/04/2019,5:58 pm,8955
181417,27,1,41,15/04/2019,6:00 pm,8956
188566,56,1,50,15/04/2019,6:03 pm,8957
192277,55,1,64,15/04/2019,6:05 pm,8958
192625,32,1,50,15/04/2019,6:07 pm,8959
181122,13,3,97,15/04/2019,6:07 pm,8960
182456,22,1,1,15/04/2019,6:07 pm,8961
191982,44,1,23,15/04/2019,6:09 pm,8962
188644,69,1,39,15/04/2019,6:10 pm,8963
179675,88,1,35,15/04/2019,6:12 pm,8964
192650,98,1,52,15/04/2019,6:13 pm,8965
192381,60,1,12,15/04/2019,6:13 pm,8966
178266,47,3,52,15/04/2019,6:16 pm,8967
177337,41,1,8,15/04/2019,6:17 pm,8968
248884,74,1,31,15/04/2019,6:17 pm,8969
248885,3,1,88,15/04/2019,6:17 pm,8970
183902,22,1,33,15/04/2019,6:18 pm,8971
183520,15,1,79,15/04/2019,6:20 pm,8972
184142,14,1,37,15/04/2019,6:23 pm,8973
190631,68,1,39,15/04/2019,6:33 pm,8974
189083,9,1,3,15/04/2019,6:33 pm,8975
190829,51,1,9,15/04/2019,6:36 pm,8976
181805,46,1,37,15/04/2019,6:38 pm,8977
187853,3,1,33,15/04/2019,6:41 pm,8978
190949,14,1,57,15/04/2019,6:43 pm,8979
248886,92,1,60,15/04/2019,6:47 pm,8980
248887,43,1,75,15/04/2019,6:47 pm,8981
191005,36,1,20,15/04/2019,6:48 pm,8982
187896,45,1,51,15/04/2019,6:49 pm,8983
182262,45,1,75,15/04/2019,6:52 pm,8984
193687,44,1,86,15/04/2019,6:54 pm,8985
182603,38,1,32,15/04/2019,6:57 pm,8986
188422,87,1,80,15/04/2019,6:57 pm,8987
189937,41,1,42,15/04/2019,7:00 pm,8988
187275,25,1,96,15/04/2019,7:01 pm,8989
177784,78,1,7,15/04/2019,7:03 pm,8990
182311,101,1,67,15/04/2019,7:04 pm,8991
181439,36,1,20,15/04/2019,7:04 pm,8992
181637,98,3,4,15/04/2019,7:05 pm,8993
182650,66,1,100,15/04/2019,7:09 pm,8994
177482,59,1,7,15/04/2019,7:10 pm,8995
186039,38,1,83,15/04/2019,7:11 pm,8996
181108,31,1,3,15/04/2019,7:13 pm,8997
183008,19,1,69,15/04/2019,7:14 pm,8998
186176,85,1,96,15/04/2019,7:15 pm,8999
180235,50,1,46,15/04/2019,7:16 pm,9000
182765,72,1,14,15/04/2019,7:16 pm,9001
182204,97,1,8,15/04/2019,7:18 pm,9002
177412,47,1,75,15/04/2019,7:19 pm,9003
192479,53,1,71,15/04/2019,7:19 pm,9004
189847,70,1,3,15/04/2019,7:21 pm,9005
189211,49,1,36,15/04/2019,7:22 pm,9006
190344,64,1,49,15/04/2019,7:25 pm,9007
184057,7,1,60,15/04/2019,7:27 pm,9008
180937,57,1,88,15/04/2019,7:31 pm,9009
183758,91,1,93,15/04/2019,7:32 pm,9010
178215,66,1,65,15/04/2019,7:32 pm,9011
188451,92,1,50,15/04/2019,7:32 pm,9012
179912,8,1,76,15/04/2019,7:34 pm,9013
176654,3,1,27,15/04/2019,7:35 pm,9014
193534,4,1,98,15/04/2019,7:36 pm,9015
193651,35,1,55,15/04/2019,7:38 pm,9016
178512,32,1,94,15/04/2019,7:41 pm,9017
182821,93,2,44,15/04/2019,7:46 pm,9018
188938,6,2,24,15/04/2019,7:46 pm,9019
179100,44,1,54,15/04/2019,7:47 pm,9020
192928,89,1,34,15/04/2019,7:49 pm,9021
187812,55,1,21,15/04/2019,7:53 pm,9022
189245,97,1,33,15/04/2019,7:55 pm,9023
179640,3,1,33,15/04/2019,8:02 pm,9024
187273,85,1,90,15/04/2019,8:03 pm,9025
178402,93,1,85,15/04/2019,8:05 pm,9026
191112,69,1,2,15/04/2019,8:08 pm,9027
187468,4,1,13,15/04/2019,8:08 pm,9028
192106,68,1,6,15/04/2019,8:11 pm,9029
180800,38,1,11,15/04/2019,8:11 pm,9030
186377,93,1,29,15/04/2019,8:13 pm,9031
179399,85,2,18,15/04/2019,8:13 pm,9032
180408,44,1,71,15/04/2019,8:14 pm,9033
185599,24,1,81,15/04/2019,8:14 pm,9034
181381,52,1,53,15/04/2019,8:19 pm,9035
189831,39,1,67,15/04/2019,8:22 pm,9036
193667,61,1,19,15/04/2019,8:23 pm,9037
248888,13,1,35,15/04/2019,8:26 pm,9038
248889,37,1,23,15/04/2019,8:26 pm,9039
183620,31,1,86,15/04/2019,8:32 pm,9040
188669,47,1,64,15/04/2019,8:32 pm,9041
193092,53,1,69,15/04/2019,8:33 pm,9042
177947,57,1,19,15/04/2019,8:35 pm,9043
190129,77,1,17,15/04/2019,8:39 pm,9044
188439,21,1,13,15/04/2019,8:39 pm,9045
177491,90,1,87,15/04/2019,8:42 pm,9046
176834,54,1,96,15/04/2019,8:42 pm,9047
188680,1,1,82,15/04/2019,8:44 pm,9048
178783,60,1,68,15/04/2019,8:45 pm,9049
176668,84,1,11,15/04/2019,8:46 pm,9050
191900,46,1,39,15/04/2019,8:46 pm,9051
178350,45,1,43,15/04/2019,8:49 pm,9052
183566,65,1,58,15/04/2019,8:50 pm,9053
193211,86,1,63,15/04/2019,8:51 pm,9054
181858,67,1,22,15/04/2019,8:51 pm,9055
187738,52,1,50,15/04/2019,8:52 pm,9056
180992,57,1,88,15/04/2019,8:53 pm,9057
178157,83,1,8,15/04/2019,8:56 pm,9058
190964,42,1,4,15/04/2019,8:57 pm,9059
189857,48,1,32,15/04/2019,8:58 pm,9060
188379,6,1,31,15/04/2019,9:05 pm,9061
181898,95,1,28,15/04/2019,9:05 pm,9062
183728,9,1,39,15/04/2019,9:06 pm,9063
177661,65,1,28,15/04/2019,9:07 pm,9064
183313,83,1,61,15/04/2019,9:09 pm,9065
182199,100,1,21,15/04/2019,9:13 pm,9066
185409,13,1,12,15/04/2019,9:15 pm,9067
191458,95,1,19,15/04/2019,9:19 pm,9068
185919,86,1,51,15/04/2019,9:24 pm,9069
191118,75,1,99,15/04/2019,9:27 pm,9070
183170,34,1,23,15/04/2019,9:28 pm,9071
189451,31,1,53,15/04/2019,9:29 pm,9072
178694,87,1,9,15/04/2019,9:29 pm,9073
248890,6,1,90,15/04/2019,9:32 pm,9074
248891,98,1,64,15/04/2019,9:32 pm,9075
182096,10,1,93,15/04/2019,9:38 pm,9076
187057,14,1,44,15/04/2019,9:42 pm,9077
187301,34,1,88,15/04/2019,9:43 pm,9078
188418,12,1,49,15/04/2019,9:43 pm,9079
192541,32,1,25,15/04/2019,9:57 pm,9080
176951,39,2,63,15/04/2019,9:57 pm,9081
187437,69,1,87,15/04/2019,9:57 pm,9082
179185,74,1,68,15/04/2019,10:01 pm,9083
182089,7,1,65,15/04/2019,10:02 pm,9084
179554,18,1,19,15/04/2019,10:04 pm,9085
187065,29,3,87,15/04/2019,10:05 pm,9086
194051,53,1,81,15/04/2019,10:05 pm,9087
177644,22,1,6,15/04/2019,10:06 pm,9088
183578,12,1,24,15/04/2019,10:07 pm,9089
184742,16,1,7,15/04/2019,10:09 pm,9090
180724,96,1,61,15/04/2019,10:09 pm,9091
185576,36,1,37,15/04/2019,10:11 pm,9092
191529,9,1,89,15/04/2019,10:14 pm,9093
181768,20,1,91,15/04/2019,10:16 pm,9094
183211,15,1,59,15/04/2019,10:16 pm,9095
192782,51,1,1,15/04/2019,10:16 pm,9096
179344,72,1,48,15/04/2019,10:17 pm,9097
193105,48,1,16,15/04/2019,10:18 pm,9098
190796,43,1,56,15/04/2019,10:20 pm,9099
178156,17,1,76,15/04/2019,10:25 pm,9100
248892,95,1,28,15/04/2019,10:26 pm,9101
248893,86,1,41,15/04/2019,10:26 pm,9102
182873,66,1,68,15/04/2019,10:26 pm,9103
191026,51,3,93,15/04/2019,10:28 pm,9104
193459,52,1,36,15/04/2019,10:29 pm,9105
179130,44,1,80,15/04/2019,10:30 pm,9106
184367,47,1,100,15/04/2019,10:31 pm,9107
179914,97,1,47,15/04/2019,10:39 pm,9108
193871,93,1,1,15/04/2019,10:41 pm,9109
191447,48,1,15,15/04/2019,10:43 pm,9110
190160,55,1,33,15/04/2019,10:50 pm,9111
180444,8,1,95,15/04/2019,10:51 pm,9112
193355,88,1,74,15/04/2019,10:55 pm,9113
189789,22,1,27,15/04/2019,10:56 pm,9114
181658,84,1,43,15/04/2019,11:01 pm,9115
185579,13,1,75,15/04/2019,11:03 pm,9116
184719,100,1,61,15/04/2019,11:04 pm,9117
185707,9,1,52,15/04/2019,11:05 pm,9118
185527,81,1,74,15/04/2019,11:06 pm,9119
181907,58,1,52,15/04/2019,11:11 pm,9120
181771,64,1,53,15/04/2019,11:12 pm,9121
186449,70,1,56,15/04/2019,11:17 pm,9122
183883,75,1,56,15/04/2019,11:21 pm,9123
182935,80,1,11,15/04/2019,11:23 pm,9124
182932,71,1,44,15/04/2019,11:28 pm,9125
189135,85,1,18,15/04/2019,11:32 pm,9126
190249,66,1,30,15/04/2019,11:34 pm,9127
188210,66,1,56,15/04/2019,11:40 pm,9128
187424,10,1,9,15/04/2019,11:40 pm,9129
187061,95,1,52,15/04/2019,11:40 pm,9130
190500,22,1,4,15/04/2019,11:41 pm,9131
178566,24,1,62,15/04/2019,11:41 pm,9132
187683,63,1,4,15/04/2019,11:45 pm,9133
180147,91,1,40,15/04/2019,11:54 pm,9134
180935,92,1,93,15/04/2019,11:58 pm,9135
192267,53,1,19,16/04/2019,12:02 am,9136
177017,92,5,15,16/04/2019,12:04 am,9137
191772,40,1,39,16/04/2019,12:04 am,9138
192958,1,1,64,16/04/2019,12:08 am,9139
192254,29,2,30,16/04/2019,12:08 am,9140
182149,98,1,61,16/04/2019,12:09 am,9141
177897,94,1,56,16/04/2019,12:10 am,9142
182653,30,1,38,16/04/2019,12:24 am,9143
178996,22,1,40,16/04/2019,12:32 am,9144
183575,70,1,56,16/04/2019,12:40 am,9145
188727,36,1,96,16/04/2019,12:47 am,9146
180126,17,1,71,16/04/2019,12:59 am,9147
187830,7,1,91,16/04/2019,1:02 am,9148
179112,9,1,89,16/04/2019,1:16 am,9149
179008,59,1,72,16/04/2019,1:26 am,9150
193351,88,1,18,16/04/2019,1:33 am,9151
182189,60,1,56,16/04/2019,1:56 am,9152
183706,43,1,26,16/04/2019,2:27 am,9153
180720,88,1,25,16/04/2019,2:32 am,9154
193997,62,1,45,16/04/2019,3:00 am,9155
248894,12,1,30,16/04/2019,3:15 am,9156
248895,81,1,15,16/04/2019,3:15 am,9157
191887,65,2,9,16/04/2019,3:32 am,9158
180276,54,1,77,16/04/2019,3:36 am,9159
186307,93,1,13,16/04/2019,3:38 am,9160
186393,38,1,31,16/04/2019,3:42 am,9161
183512,15,1,35,16/04/2019,4:46 am,9162
185580,27,1,48,16/04/2019,4:49 am,9163
